anime_id,name,genre,type,comb
6901,Battle Spirits: Shounen Gekiha Dan,"action, game, shounen",tv,"action, game, shounen tv"
12651,Danball Senki W,"action, kids, mecha",tv,"action, kids, mecha tv"
2748,Dash! Kappei,"comedy, ecchi, shounen, sports",tv,"comedy, ecchi, shounen, sports tv"
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"comedy, mystery, police, shounen",ova,"comedy, mystery, police, shounen ova"
12623,Egomama,music,music,music music
3231,Gunslinger Girl: Il Teatrino,"action, drama, military, sci-fi",tv,"action, drama, military, sci-fi tv"
3298,Hatenkou Yuugi,"adventure, comedy, drama, fantasy, romance, shoujo",tv,"adventure, comedy, drama, fantasy, romance, shoujo tv"
1774,HeatGuy J Special,"action, adventure, mecha, police, sci-fi",special,"action, adventure, mecha, police, sci-fi special"
31500,High School Fleet,"action, military, school",tv,"action, military, school tv"
1358,Hokuto no Ken Movie,"adventure, sci-fi, shounen",movie,"adventure, sci-fi, shounen movie"
2745,Jigoku Sensei Nube OVA,"action, comedy, demons, horror, school, shounen, supernatural",ova,"action, comedy, demons, horror, school, shounen, supernatural ova"
20505,Kimi to Boku,"drama, slice of life",ona,"drama, slice of life ona"
12175,Koi to Senkyo to Chocolate,"drama, romance, school",tv,"drama, romance, school tv"
4903,Kyou no 5 no 2 (TV),"comedy, ecchi, school, seinen",tv,"comedy, ecchi, school, seinen tv"
277,Mahoromatic 2,"comedy, drama, ecchi, military, romance, sci-fi",tv,"comedy, drama, ecchi, military, romance, sci-fi tv"
1017,Majutsushi Orphen,"action, adventure, comedy, demons, fantasy, magic",tv,"action, adventure, comedy, demons, fantasy, magic tv"
10397,Mashiro-iro Symphony: The Color of Lovers,"drama, harem, romance, school",tv,"drama, harem, romance, school tv"
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"action, kids, magic, shoujo",movie,"action, kids, magic, shoujo movie"
1847,Rec: Yurusarezarumono,"comedy, drama, romance",special,"comedy, drama, romance special"
16051,Ro-Kyu-Bu! SS,"comedy, ecchi, school, sports",tv,"comedy, ecchi, school, sports tv"
34085,Sakura Nagashi,"action, drama, mecha, music, sci-fi",music,"action, drama, mecha, music, sci-fi music"
31280,Selector Destructed WIXOSS Movie,"game, psychological",movie,"game, psychological movie"
3000,Taiho Shichau zo: Full Throttle,"action, comedy, police, shounen",tv,"action, comedy, police, shounen tv"
11341,Tantei Opera Milky Holmes Dai 2 Maku,"comedy, mystery, super power",tv,"comedy, mystery, super power tv"
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"action, fantasy, magic, super power, supernatural",movie,"action, fantasy, magic, super power, supernatural movie"
178,Ultra Maniac,"comedy, magic, romance, school, shoujo",tv,"comedy, magic, romance, school, shoujo tv"
1920,Urusei Yatsura Movie 1: Only You,"action, adventure, comedy, drama, romance, sci-fi",movie,"action, adventure, comedy, drama, romance, sci-fi movie"
1932,Yes! Precure 5,"action, fantasy, magic, school, shoujo",tv,"action, fantasy, magic, school, shoujo tv"
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","comedy, drama, romance, sci-fi, slice of life",special,"comedy, drama, romance, sci-fi, slice of life special"
30205,Aoharu x Kikanjuu,"action, comedy, shounen, sports",tv,"action, comedy, shounen, sports tv"
6164,Aoi Hana,"romance, shoujo ai, slice of life",tv,"romance, shoujo ai, slice of life tv"
1736,B&#039;T X Neo,"action, adventure, shounen",ova,"action, adventure, shounen ova"
2589,Black Cat Special,"action, comedy, shounen",special,"action, comedy, shounen special"
4071,Black Jack (TV): Hizouban Specials,adventure,special,adventure special
12079,Black★Rock Shooter,"action, music",music,"action, music music"
526,Boku no Chikyuu wo Mamotte,"drama, sci-fi, shoujo",ova,"drama, sci-fi, shoujo ova"
21437,Buddy Complex,"action, mecha, sci-fi",tv,"action, mecha, sci-fi tv"
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"comedy, ecchi, kids, school, shounen, slice of life",movie,"comedy, ecchi, kids, school, shounen, slice of life movie"
5216,D.C.if: Da Capo if,"drama, harem, magic, romance",ova,"drama, harem, magic, romance ova"
7081,Danball Senki,"action, kids, mecha",tv,"action, kids, mecha tv"
2123,Digimon X-Evolution,"action, adventure, fantasy, sci-fi",movie,"action, adventure, fantasy, sci-fi movie"
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,"adventure, comedy, fantasy, kids, shounen, space",movie,"adventure, comedy, fantasy, kids, shounen, space movie"
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,"comedy, fantasy, magic, shoujo",movie,"comedy, fantasy, magic, shoujo movie"
652,Galaxy Angel Z,"comedy, sci-fi",tv,"comedy, sci-fi tv"
395,Gantz 2nd Stage,"action, drama, horror, psychological, sci-fi, supernatural",tv,"action, drama, horror, psychological, sci-fi, supernatural tv"
1490,Ginga Tetsudou Monogatari,"action, adventure, drama, sci-fi, space",tv,"action, adventure, drama, sci-fi, space tv"
8120,Gotou ni Naritai.,"drama, school, slice of life",movie,"drama, school, slice of life movie"
5041,Guin Saga,"adventure, fantasy",tv,"adventure, fantasy tv"
1371,Hi no Tori,"adventure, drama, historical, sci-fi, supernatural",tv,"adventure, drama, historical, sci-fi, supernatural tv"
1116,Junkers Come Here,"drama, slice of life",movie,"drama, slice of life movie"
26441,Junketsu no Maria,"comedy, fantasy, historical, magic, seinen",tv,"comedy, fantasy, historical, magic, seinen tv"
6954,Kara no Kyoukai: Shuushou,mystery,special,mystery special
1556,Kikoushi Enma,"demons, ecchi, fantasy, horror, magic, seinen, supernatural",ova,"demons, ecchi, fantasy, horror, magic, seinen, supernatural ova"
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"action, comedy, mystery, police",movie,"action, comedy, mystery, police movie"
5079,Kurokami The Animation,"action, martial arts, super power",tv,"action, martial arts, super power tv"
10456,Kyoukaisenjou no Horizon,"action, fantasy",tv,"action, fantasy tv"
1413,Lupin III: Alcatraz Connection,"action, adventure, comedy, shounen",special,"action, adventure, comedy, shounen special"
276,Mahoromatic: Automatic Maiden,"comedy, ecchi, military, romance, sci-fi",tv,"comedy, ecchi, military, romance, sci-fi tv"
352,Motto! Ojamajo Doremi,"comedy, fantasy, magic, shoujo",tv,"comedy, fantasy, magic, shoujo tv"
6023,Nogizaka Haruka no Himitsu: Purezza,"comedy, ecchi, romance",tv,"comedy, ecchi, romance tv"
2947,Ojamajo Doremi Sharp Movie,"kids, magic, shoujo",movie,"kids, magic, shoujo movie"
2108,Rockman.EXE Axess,"action, adventure, comedy, game, mecha, sci-fi, shounen",tv,"action, adventure, comedy, game, mecha, sci-fi, shounen tv"
1362,Street Fighter II: The Movie,"action, martial arts, shounen",movie,"action, martial arts, shounen movie"
1731,Tales of Symphonia The Animation: Sylvarant-hen,"action, adventure, fantasy, magic, martial arts, shounen",ova,"action, adventure, fantasy, magic, martial arts, shounen ova"
3593,Utawarerumono OVA,"action, comedy, fantasy",ova,"action, comedy, fantasy ova"
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"comedy, school, shounen, slice of life",tv,"comedy, school, shounen, slice of life tv"
3692,Yes! Precure 5 GoGo!,"action, fantasy, magic, school, shoujo",tv,"action, fantasy, magic, school, shoujo tv"
550,Yu☆Gi☆Oh!,"action, comedy, fantasy, game, shounen",tv,"action, comedy, fantasy, game, shounen tv"
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,"kids, school, shoujo",special,"kids, school, shoujo special"
19759,Ansatsu Kyoushitsu,"action, comedy, shounen",special,"action, comedy, shounen special"
1498,Black Blood Brothers,"action, comedy, fantasy, shounen, supernatural, vampire",tv,"action, comedy, fantasy, shounen, supernatural, vampire tv"
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"action, mecha, military",movie,"action, mecha, military movie"
974,Dead Leaves,"adventure, comedy, psychological, sci-fi",movie,"adventure, comedy, psychological, sci-fi movie"
24031,Denki-gai no Honya-san,"comedy, seinen, slice of life",tv,"comedy, seinen, slice of life tv"
2222,Dr. Slump: Arale-chan,"comedy, sci-fi, shounen, slice of life",tv,"comedy, sci-fi, shounen, slice of life tv"
14829,Fate/kaleid liner Prisma☆Illya,"action, comedy, fantasy, magic",tv,"action, comedy, fantasy, magic tv"
19159,Genshiken Nidaime OVA,"comedy, parody, slice of life",ova,"comedy, parody, slice of life ova"
1140,Giniro no Kami no Agito,"adventure, drama, fantasy, romance, sci-fi",movie,"adventure, drama, fantasy, romance, sci-fi movie"
6463,Hoshi wo Katta Hi,"kids, sci-fi",movie,"kids, sci-fi movie"
20457,"Inari, Konkon, Koi Iroha.","comedy, romance, school, seinen, supernatural",tv,"comedy, romance, school, seinen, supernatural tv"
34178,Inazuma Eleven: Outer Code,sports,ona,sports ona
2542,Lady Georgie,"drama, historical, romance, shoujo",tv,"drama, historical, romance, shoujo tv"
189,Love Hina,"comedy, ecchi, harem, romance, shounen, slice of life",tv,"comedy, ecchi, harem, romance, shounen, slice of life tv"
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,"action, adventure, comedy, shounen",special,"action, adventure, comedy, shounen special"
24455,Madan no Ou to Vanadis,"adventure, ecchi, fantasy, harem, romance",tv,"adventure, ecchi, fantasy, harem, romance tv"
2834,Miracle☆Girls,"drama, magic, shoujo",tv,"drama, magic, shoujo tv"
4134,Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den,comedy,special,comedy special
3111,Nasu: Suitcase no Wataridori,"drama, seinen, sports",ova,"drama, seinen, sports ova"
14293,Nerawareta Gakuen,"romance, school, sci-fi",movie,"romance, school, sci-fi movie"
613,Onmyou Taisenki,"adventure, fantasy, shounen, supernatural",tv,"adventure, fantasy, shounen, supernatural tv"
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"comedy, romance, slice of life",special,"comedy, romance, slice of life special"
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,"action, fantasy, magic, shoujo",movie,"action, fantasy, magic, shoujo movie"
28215,Saint Seiya: Soul of Gold,"action, adventure, fantasy, sci-fi, shounen",ona,"action, adventure, fantasy, sci-fi, shounen ona"
23987,Sarusuberi: Miss Hokusai,"drama, historical, supernatural",movie,"drama, historical, supernatural movie"
1108,Senkaiden Houshin Engi,"adventure, fantasy, historical, magic, shounen, supernatural",tv,"adventure, fantasy, historical, magic, shounen, supernatural tv"
1080,Sentou Yousei Yukikaze,"action, drama, military, psychological, sci-fi, space",ova,"action, drama, military, psychological, sci-fi, space ova"
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"comedy, ecchi, fantasy, romance, slice of life",ova,"comedy, ecchi, fantasy, romance, slice of life ova"
4382,Suzumiya Haruhi no Yuuutsu (2009),"comedy, mystery, parody, romance, school, sci-fi, slice of life",tv,"comedy, mystery, parody, romance, school, sci-fi, slice of life tv"
2747,Tetsuwan Atom,"action, adventure, drama, mecha, sci-fi, shounen",tv,"action, adventure, drama, mecha, sci-fi, shounen tv"
12695,Tight-rope,"romance, shounen ai",ova,"romance, shounen ai ova"
5397,Usavich III,comedy,tv,comedy tv
6951,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"adventure, game, shounen",special,"adventure, game, shounen special"
5196,Aria The Origination Picture Drama,"fantasy, sci-fi, shounen, slice of life",special,"fantasy, sci-fi, shounen, slice of life special"
369,Boogiepop wa Warawanai: Boogiepop Phantom,"dementia, drama, horror, mystery, psychological, supernatural",tv,"dementia, drama, horror, mystery, psychological, supernatural tv"
2036,Cosmic Baton Girl Comet-san,"adventure, comedy, drama, magic, sci-fi",tv,"adventure, comedy, drama, magic, sci-fi tv"
1352,Cyber City Oedo 808,"action, adventure, police, sci-fi",ova,"action, adventure, police, sci-fi ova"
34349,Diamond no Ace: Second Season OVA,"comedy, school, shounen, sports",ova,"comedy, school, shounen, sports ova"
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,"adventure, comedy, fantasy, kids, shounen",movie,"adventure, comedy, fantasy, kids, shounen movie"
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,"adventure, comedy, fantasy, kids, shounen",movie,"adventure, comedy, fantasy, kids, shounen movie"
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"comedy, fantasy, magic",ona,"comedy, fantasy, magic ona"
1845,Gaiking: Legend of Daiku-Maryu,"action, mecha, sci-fi",tv,"action, mecha, sci-fi tv"
384,Gantz,"action, drama, horror, psychological, sci-fi, supernatural",tv,"action, drama, horror, psychological, sci-fi, supernatural tv"
2400,Ghost Sweeper GS Mikami,"comedy, supernatural",tv,"comedy, supernatural tv"
2416,Grander Musashi RV,"adventure, sports",tv,"adventure, sports tv"
650,Gunsmith Cats,"action, comedy, police, seinen",ova,"action, comedy, police, seinen ova"
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,"comedy, parody, sci-fi",ova,"comedy, parody, sci-fi ova"
990,Kamisama Kazoku,"comedy, drama, fantasy, romance",tv,"comedy, drama, fantasy, romance tv"
144,Kanon,"drama, romance, slice of life, supernatural",tv,"drama, romance, slice of life, supernatural tv"
1145,Kaze no Youjinbou,"action, drama, mystery, shounen",tv,"action, drama, mystery, shounen tv"
1086,Kenran Butou Sai: The Mars Daybreak,"adventure, comedy, mecha, military, romance, sci-fi, shounen",tv,"adventure, comedy, mecha, military, romance, sci-fi, shounen tv"
3670,Kikou Souseiki Mospeada,"action, mecha, military",tv,"action, mecha, military tv"
10152,Kimi ni Todoke 2nd Season: Kataomoi,"romance, shoujo",special,"romance, shoujo special"
4198,Koutetsu Jeeg,"action, demons, mecha, sci-fi, shounen",tv,"action, demons, mecha, sci-fi, shounen tv"
17819,Kyoto Animation: Suiei-hen,sports,special,sports special
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"fantasy, historical, horror, mystery, psychological, supernatural",tv,"fantasy, historical, horror, mystery, psychological, supernatural tv"
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"adventure, comedy, shounen",special,"adventure, comedy, shounen special"
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"drama, mecha, military, romance, sci-fi, space",movie,"drama, mecha, military, romance, sci-fi, space movie"
1941,Moonlight Mile 1st Season: Lift Off,"adventure, drama, sci-fi, space",tv,"adventure, drama, sci-fi, space tv"
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"action, adventure, martial arts, shounen, super power",movie,"action, adventure, martial arts, shounen, super power movie"
31645,Persona 5 the Animation: The Day Breakers,"action, fantasy, seinen, supernatural",special,"action, fantasy, seinen, supernatural special"
27539,Pikmin Short Movies,"fantasy, kids",movie,"fantasy, kids movie"
2283,Red Baron,"action, mecha, sci-fi, shounen",tv,"action, mecha, sci-fi, shounen tv"
1236,SF Saiyuuki Starzinger,"adventure, mecha, sci-fi, shounen, space",tv,"adventure, mecha, sci-fi, shounen, space tv"
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"action, fantasy, magic, romance, super power",tv,"action, fantasy, magic, romance, super power tv"
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"action, comedy, police, seinen",special,"action, comedy, police, seinen special"
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"drama, romance, sci-fi, shounen",movie,"drama, romance, sci-fi, shounen movie"
4705,Tengen Toppa Gurren Lagann: Parallel Works,music,music,music music
22689,Terra Formars: Bugs 2-hen,"action, horror, sci-fi, space",ova,"action, horror, sci-fi, space ova"
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"comedy, historical, romance, shoujo",ova,"comedy, historical, romance, shoujo ova"
17699,Toriko Movie: Bishokushin no Special Menu,"action, adventure, fantasy, shounen",movie,"action, adventure, fantasy, shounen movie"
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"action, comedy, romance, school, sci-fi",special,"action, comedy, romance, school, sci-fi special"
3738,Usavich II,"adventure, comedy",tv,"adventure, comedy tv"
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"music, shoujo",movie,"music, shoujo movie"
2225,Alps no Shoujo Heidi,"drama, historical, slice of life",tv,"drama, historical, slice of life tv"
10647,Ao no Exorcist: Ura Ex,"action, fantasy, shounen, supernatural",special,"action, fantasy, shounen, supernatural special"
2825,Arabian Nights: Sindbad no Bouken (TV),"adventure, fantasy, magic, romance",tv,"adventure, fantasy, magic, romance tv"
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"comedy, school",special,"comedy, school special"
9645,Be-Bop Highschool,"comedy, school, seinen",ova,"comedy, school, seinen ova"
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"comedy, magic, school, slice of life",tv,"comedy, magic, school, slice of life tv"
